19.0735,3.93677
19.0735,3.93677
19.0735,3.78418
19.0735,3.78418
18.6157,3.35693
18.6157,3.35693
18.0969,2.7771
18.0969,2.7771
17.395,2.44141
17.395,2.44141
16.3879,2.28882
16.3879,2.28882
15.4114,2.38037
15.4114,2.38037
14.74,2.31934
14.74,2.31934
14.2822,2.28882
14.2822,2.28882
13.7939,2.56348
13.7939,2.56348
13.7329,2.83813
13.7329,2.83813
13.9771,2.74658
13.9771,2.74658
13.9465,2.2583
13.9465,2.2583
13.7634,1.19019
13.7634,1.19019
13.031,-0.305176
13.031,-0.305176
12.0239,-1.43433
12.0239,-1.43433
10.9863,-2.86865
10.9863,-2.86865
10.0708,-3.90625
10.0708,-3.90625
9.0332,-4.82178
9.0332,-4.82178
7.84302,-5.85938
7.84302,-5.85938
6.65283,-6.7749
6.65283,-6.7749
5.37109,-7.8125
5.37109,-7.8125
4.21143,-8.5144
4.21143,-8.5144
2.56348,-9.24683
2.56348,-9.24683
1.06812,-10.2234
1.06812,-10.2234
-0.854492,-11.261
-0.854492,-11.261
-2.86865,-12.1765
-2.86865,-12.1765
-4.5166,-13.1836
-4.5166,-13.1836
-6.01196,-14.2212
-6.01196,-14.2212
-7.2937,-15.0757
-7.2937,-15.0757
-8.88062,-16.3879
-8.88062,-16.3879
-10.5896,-18.3411
-10.5896,-18.3411
-12.6038,-20.6909
-12.6038,-20.6909
-14.9841,-23.1018
-14.9841,-23.1018
-16.9373,-25.2075
-16.9373,-25.2075
-18.5242,-27.1912
-18.5242,-27.1912
-19.7449,-28.656
-19.7449,-28.656
-20.5994,-29.9072
-20.5994,-29.9072
-21.3013,-30.9448
-21.3013,-30.9448
-21.3928,-31.6772
-21.3928,-31.6772
-21.3623,-32.2571
-21.3623,-32.2571
-20.9045,-32.3486
-20.9045,-32.3486
-20.1416,-32.074
-20.1416,-32.074
-19.1956,-31.8909
-19.1956,-31.8909
-18.6462,-31.9214
-18.6462,-31.9214
-18.4937,-32.4097
-18.4937,-32.4097
-18.4631,-32.3486
-18.4631,-32.3486
-18.4326,-32.8369
-18.4326,-32.8369
-18.4631,-33.2031
-18.4631,-33.2031
-18.0359,-33.6304
-18.0359,-33.6304
-17.4561,-33.8135
-17.4561,-33.8135
-16.6931,-34.3018
-16.6931,-34.3018
-15.5029,-34.0271
-15.5029,-34.0271
-14.3433,-33.4778
-14.3433,-33.4778
-13.031,-32.959
-13.031,-32.959
-11.9019,-31.9824
-11.9019,-31.9824
-10.8948,-31.0974
-10.8948,-31.0974
-10.6201,-30.5786
-10.6201,-30.5786
-10.6812,-30.3955
-10.6812,-30.3955
-11.3831,-31.25
-11.3831,-31.25
-13.092,-32.2266
-13.092,-32.2266
-15.2893,-33.6914
-15.2893,-33.6914
-18.28,-36.0413
-18.28,-36.0413
-21.6675,-38.2385
-21.6675,-38.2385
-25.2991,-40.6799
-25.2991,-40.6799
-28.9917,-43.2739
-28.9917,-43.2739
-32.4097,-45.3796
-32.4097,-45.3796
-35.4004,-47.699
-35.4004,-47.699
-37.9639,-49.6826
-37.9639,-49.6826
-40.1306,-51.3611
-40.1306,-51.3611
-41.5955,-52.2461
-41.5955,-52.2461
-42.4194,-52.9175
-42.4194,-52.9175
-42.0837,-52.948
-42.0837,-52.948
-41.1987,-52.3682
-41.1987,-52.3682
-40.5273,-51.9104
-40.5273,-51.9104
-39.6729,-51.4832
-39.6729,-51.4832
-39.5203,-51.3916
-39.5203,-51.3916
-39.7339,-51.4221
-39.7339,-51.4221
-40.0391,-51.0864
-40.0391,-51.0864
-39.978,-50.5676
-39.978,-50.5676
-39.6423,-49.6216
-39.6423,-49.6216
-39.1235,-48.3093
-39.1235,-48.3093
-38.6963,-47.1802
-38.6963,-47.1802
-38.5437,-45.6543
-38.5437,-45.6543
-38.4521,-44.7998
-38.4521,-44.7998
-38.3911,-44.2505
-38.3911,-44.2505
-38.4521,-43.6707
-38.4521,-43.6707
-38.5132,-43.335
-38.5132,-43.335
